row_index,C_birth,c,v,r,beta
306,1.792418871074915,0.183360555768013,1.7133028954267502,0.12991846743971108,0.6449112412519753
307,2.3846126161515713,0.022410885896533728,2.167303718626499,0.25944080129265784,0.6449112412519753
308,1.3170727714896202,0.09614376984536648,2.8358604684472084,0.17277118023484944,3.2809446658939123
309,1.619815431535244,0.09614376984536648,2.8358604684472084,0.17277118023484944,3.2809446658939123
310,1.3170727714896202,0.18109246753156186,2.8358604684472084,0.17277118023484944,3.2809446658939123
311,1.3170727714896202,0.09614376984536648,3.099595356732607,0.17277118023484944,3.2809446658939123
312,1.3170727714896202,0.09614376984536648,2.8358604684472084,0.14686680021695792,3.2809446658939123
313,1.3170727714896202,0.09614376984536648,2.8358604684472084,0.17277118023484944,4.104227135423571
314,1.619815431535244,0.18109246753156186,3.099595356732607,0.14686680021695792,4.104227135423571
315,4.751663308590651,0.21209098789840936,3.0597299449145794,0.20048931166529654,0.6949506583623588
316,3.8715123310685158,0.21209098789840936,3.0597299449145794,0.20048931166529654,0.6949506583623588
317,4.751663308590651,0.054198885988444086,3.0597299449145794,0.20048931166529654,0.6949506583623588
318,4.751663308590651,0.21209098789840936,2.8491312861442566,0.20048931166529654,0.6949506583623588
319,4.751663308590651,0.21209098789840936,3.0597299449145794,0.2930799801368266,0.6949506583623588
320,4.751663308590651,0.21209098789840936,3.0597299449145794,0.20048931166529654,2.3426970434375107
321,3.8715123310685158,0.054198885988444086,2.8491312861442566,0.2930799801368266,2.3426970434375107
322,3.544778000563383,0.02877631550654769,1.4157162457704544,0.05981945986859501,2.698187060188502
323,4.586941786110401,0.02877631550654769,1.4157162457704544,0.05981945986859501,2.698187060188502
324,3.544778000563383,0.2902868458069861,1.4157162457704544,0.05981945986859501,2.698187060188502
325,3.544778000563383,0.02877631550654769,1.5524929240345955,0.05981945986859501,2.698187060188502
326,3.544778000563383,0.02877631550654769,1.4157162457704544,0.23049342068843542,2.698187060188502
327,3.544778000563383,0.02877631550654769,1.4157162457704544,0.05981945986859501,1.3329777834005654
328,4.586941786110401,0.2902868458069861,1.5524929240345955,0.23049342068843542,1.3329777834005654
329,2.1022986099123955,0.2982393060810864,4.690870571881533,0.2820574594195932,4.5812982711941
330,2.843605451285839,0.2982393060810864,4.690870571881533,0.2820574594195932,4.5812982711941
331,2.1022986099123955,0.07852271888405084,4.690870571881533,0.2820574594195932,4.5812982711941
332,2.1022986099123955,0.2982393060810864,4.302483733743429,0.2820574594195932,4.5812982711941
333,2.1022986099123955,0.2982393060810864,4.690870571881533,0.08422447782941163,4.5812982711941
334,2.1022986099123955,0.2982393060810864,4.690870571881533,0.2820574594195932,2.938791694585234
335,2.843605451285839,0.07852271888405084,4.302483733743429,0.08422447782941163,2.938791694585234
336,2.209776397794485,0.02421373436227441,2.233583066612482,0.12188652805052698,1.534496534615755
337,3.9254899322986603,0.02421373436227441,2.233583066612482,0.12188652805052698,1.534496534615755
338,2.209776397794485,0.06613150108605623,2.233583066612482,0.12188652805052698,1.534496534615755
339,2.209776397794485,0.02421373436227441,1.7319479249417782,0.12188652805052698,1.534496534615755
340,2.209776397794485,0.02421373436227441,2.233583066612482,0.05297500542365015,1.534496534615755
341,2.209776397794485,0.02421373436227441,2.233583066612482,0.12188652805052698,1.4759049862623215
342,3.9254899322986603,0.06613150108605623,1.7319479249417782,0.05297500542365015,1.4759049862623215
343,3.644367702305317,0.2839989560656249,3.880807638168335,0.22011635820381342,3.5933849974535406
344,1.6771811991930008,0.2839989560656249,3.880807638168335,0.22011635820381342,3.5933849974535406
345,3.644367702305317,0.1650559932924807,3.880807638168335,0.22011635820381342,3.5933849974535406
346,3.644367702305317,0.2839989560656249,4.482411362230778,0.22011635820381342,3.5933849974535406
347,3.644367702305317,0.2839989560656249,3.880807638168335,0.19924276643432676,3.5933849974535406
348,3.644367702305317,0.2839989560656249,3.880807638168335,0.22011635820381342,3.0726380106061697
349,1.6771811991930008,0.1650559932924807,4.482411362230778,0.19924276643432676,3.0726380106061697
350,4.937238432466984,0.11036323215812445,1.5170066021382809,0.11068887561559677,4.329896425362676
351,2.890640303492546,0.11036323215812445,1.5170066021382809,0.11068887561559677,4.329896425362676
352,4.937238432466984,0.09997909544035792,1.5170066021382809,0.11068887561559677,4.329896425362676
353,4.937238432466984,0.11036323215812445,3.1852994859218597,0.11068887561559677,4.329896425362676
354,4.937238432466984,0.11036323215812445,1.5170066021382809,0.2618288537021726,4.329896425362676
355,4.937238432466984,0.11036323215812445,1.5170066021382809,0.11068887561559677,4.260476199910045
356,2.890640303492546,0.09997909544035792,3.1852994859218597,0.2618288537021726,4.260476199910045
357,1.494757916778326,0.21663268133997918,4.370758943259716,0.2624456940218806,1.8493757024407387
358,4.6473135352134705,0.21663268133997918,4.370758943259716,0.2624456940218806,1.8493757024407387
359,1.494757916778326,0.264731203392148,4.370758943259716,0.2624456940218806,1.8493757024407387
360,1.494757916778326,0.21663268133997918,2.935309786349535,0.2624456940218806,1.8493757024407387
361,1.494757916778326,0.21663268133997918,4.370758943259716,0.11561779999174178,1.8493757024407387
362,1.494757916778326,0.21663268133997918,4.370758943259716,0.2624456940218806,2.472287096083164
363,4.6473135352134705,0.264731203392148,2.935309786349535,0.11561779999174178,2.472287096083164
364,1.8958766758441925,0.13902034945786,3.240417093038559,0.2901533545926213,2.3809134047478437
365,3.3493589498102665,0.13902034945786,3.240417093038559,0.2901533545926213,2.3809134047478437
366,1.8958766758441925,0.12239031856879591,3.240417093038559,0.2901533545926213,2.3809134047478437
367,1.8958766758441925,0.13902034945786,3.8627171590924263,0.2901533545926213,2.3809134047478437
368,1.8958766758441925,0.13902034945786,3.240417093038559,0.29069205904379486,2.3809134047478437
369,1.8958766758441925,0.13902034945786,3.240417093038559,0.2901533545926213,3.682169472798705
370,3.3493589498102665,0.12239031856879591,3.8627171590924263,0.29069205904379486,3.682169472798705
371,4.453590590506792,0.16911799181252718,2.90325141325593,0.06784000359475613,4.967286970000714
372,1.0970574207603931,0.16911799181252718,2.90325141325593,0.06784000359475613,4.967286970000714
373,4.453590590506792,0.2587245762348175,2.90325141325593,0.06784000359475613,4.967286970000714
374,4.453590590506792,0.16911799181252718,2.1123766861855984,0.06784000359475613,4.967286970000714
375,4.453590590506792,0.16911799181252718,2.90325141325593,0.15711293015629052,4.967286970000714
376,4.453590590506792,0.16911799181252718,2.90325141325593,0.06784000359475613,0.7962080091238022
377,1.0970574207603931,0.2587245762348175,2.1123766861855984,0.15711293015629052,0.7962080091238022
378,3.246171046048403,0.0704855932854116,4.508261404931545,0.17727124127559363,2.8945955033414066
379,2.3183974511921406,0.0704855932854116,4.508261404931545,0.17727124127559363,2.8945955033414066
380,3.246171046048403,0.006220783106982708,4.508261404931545,0.17727124127559363,2.8945955033414066
381,3.246171046048403,0.0704855932854116,1.2844878323376179,0.17727124127559363,2.8945955033414066
382,3.246171046048403,0.0704855932854116,4.508261404931545,0.09451635712757707,2.8945955033414066
383,3.246171046048403,0.0704855932854116,4.508261404931545,0.17727124127559363,2.036914683878422
384,2.3183974511921406,0.006220783106982708,1.2844878323376179,0.09451635712757707,2.036914683878422
385,2.6807212233543396,0.2564427671022713,1.3464040122926235,0.14959794371388851,1.011589141562581
386,4.063311163336039,0.2564427671022713,1.3464040122926235,0.14959794371388851,1.011589141562581
387,2.6807212233543396,0.2085634027607739,1.3464040122926235,0.14959794371388851,1.011589141562581
388,2.6807212233543396,0.2564427671022713,4.534355998039246,0.14959794371388851,1.011589141562581
389,2.6807212233543396,0.2564427671022713,1.3464040122926235,0.22802923265844582,1.011589141562581
390,2.6807212233543396,0.2564427671022713,1.3464040122926235,0.14959794371388851,4.766031293198466
391,4.063311163336039,0.2085634027607739,4.534355998039246,0.22802923265844582,4.766031293198466
392,2.940011017024517,0.08225060245022177,4.944974608719349,0.05116170127876103,3.70959886116907
393,4.986625079065561,0.08225060245022177,4.944974608719349,0.05116170127876103,3.70959886116907
394,2.940011017024517,0.14000269258394837,4.944974608719349,0.05116170127876103,3.70959886116907
395,2.940011017024517,0.08225060245022177,3.730142466723919,0.05116170127876103,3.70959886116907
396,2.940011017024517,0.08225060245022177,4.944974608719349,0.28335674754343926,3.70959886116907
397,2.940011017024517,0.08225060245022177,4.944974608719349,0.05116170127876103,2.2532240450382233
398,4.986625079065561,0.14000269258394837,3.730142466723919,0.28335674754343926,2.2532240450382233
399,3.3823566548526287,0.18852077694609762,1.1693324260413647,0.275215625250712,1.1276257280260324
400,2.7388325817883015,0.18852077694609762,1.1693324260413647,0.275215625250712,1.1276257280260324
401,3.3823566548526287,0.22946612332016228,1.1693324260413647,0.275215625250712,1.1276257280260324
402,3.3823566548526287,0.18852077694609762,2.4803029410541058,0.275215625250712,1.1276257280260324
403,3.3823566548526287,0.18852077694609762,1.1693324260413647,0.1644329833332449,1.1276257280260324
404,3.3823566548526287,0.18852077694609762,1.1693324260413647,0.275215625250712,3.9872861709445715
405,2.7388325817883015,0.22946612332016228,2.4803029410541058,0.1644329833332449,3.9872861709445715
406,4.167872648686171,0.01484667845070362,3.3066297620534897,0.1657576856203377,2.0061015840619802
407,1.955057043582201,0.01484667845070362,3.3066297620534897,0.1657576856203377,2.0061015840619802
408,4.167872648686171,0.030791183933615685,3.3066297620534897,0.1657576856203377,2.0061015840619802
409,4.167872648686171,0.01484667845070362,1.183191541582346,0.1657576856203377,2.0061015840619802
410,4.167872648686171,0.01484667845070362,3.3066297620534897,0.10184690258465708,2.0061015840619802
411,4.167872648686171,0.01484667845070362,3.3066297620534897,0.1657576856203377,2.7821650337427855
412,1.955057043582201,0.030791183933615685,1.183191541582346,0.10184690258465708,2.7821650337427855
413,1.733384869992733,0.27463232148438693,2.581295747309923,0.19175144536420702,3.884710732381791
414,3.710110280662775,0.27463232148438693,2.581295747309923,0.19175144536420702,3.884710732381791
415,1.733384869992733,0.20501293642446397,2.581295747309923,0.19175144536420702,3.884710732381791
416,1.733384869992733,0.27463232148438693,4.9335038512945175,0.19175144536420702,3.884710732381791
417,1.733384869992733,0.27463232148438693,2.581295747309923,0.2207139464560896,3.884710732381791
418,1.733384869992733,0.27463232148438693,2.581295747309923,0.19175144536420702,1.133502297103405
419,3.710110280662775,0.20501293642446397,4.9335038512945175,0.2207139464560896,1.133502297103405
420,1.126209530979395,0.04236624743789434,1.9675023071467876,0.2348405241034925,4.565907014068216
421,4.285400867462158,0.04236624743789434,1.9675023071467876,0.2348405241034925,4.565907014068216
422,1.126209530979395,0.04617106541991234,1.9675023071467876,0.2348405241034925,4.565907014068216
423,1.126209530979395,0.04236624743789434,1.864523272961378,0.2348405241034925,4.565907014068216
424,1.126209530979395,0.04236624743789434,1.9675023071467876,0.0768899449147284,4.565907014068216
425,1.126209530979395,0.04236624743789434,1.9675023071467876,0.2348405241034925,4.459351202473044
426,4.285400867462158,0.04617106541991234,1.864523272961378,0.0768899449147284,4.459351202473044
427,4.691557601094246,0.22832384034991263,4.176250375807285,0.13877827459946274,2.5114114731550217
428,2.0338039249181747,0.22832384034991263,4.176250375807285,0.13877827459946274,2.5114114731550217
429,4.691557601094246,0.17322500785812736,4.176250375807285,0.13877827459946274,2.5114114731550217
430,4.691557601094246,0.22832384034991263,4.114484451711178,0.13877827459946274,2.5114114731550217
431,4.691557601094246,0.22832384034991263,4.176250375807285,0.1753125676885247,2.5114114731550217
432,4.691557601094246,0.22832384034991263,4.176250375807285,0.13877827459946274,1.7107188403606415
433,2.0338039249181747,0.17322500785812736,4.114484451711178,0.1753125676885247,1.7107188403606415
434,3.9768443554639816,0.12965542981401085,2.282114613801241,0.24824008853174745,0.5784863643348217
435,1.2577800899744034,0.12965542981401085,2.282114613801241,0.24824008853174745,0.5784863643348217
436,3.9768443554639816,0.08712317319586872,2.282114613801241,0.24824008853174745,0.5784863643348217
437,3.9768443554639816,0.12965542981401085,3.2865960747003555,0.24824008853174745,0.5784863643348217
438,3.9768443554639816,0.12965542981401085,2.282114613801241,0.2379091435112059,0.5784863643348217
439,3.9768443554639816,0.12965542981401085,2.282114613801241,0.24824008853174745,0.5587408468127251
440,1.2577800899744034,0.08712317319586872,3.2865960747003555,0.2379091435112059,0.5587408468127251
441,2.419263307005167,0.15975379524752498,3.5723903328180313,0.0942546543199569,3.054619529750198
442,3.0011400878429413,0.15975379524752498,3.5723903328180313,0.0942546543199569,3.054619529750198
443,2.419263307005167,0.29875469114631414,3.5723903328180313,0.0942546543199569,3.054619529750198
444,2.419263307005167,0.15975379524752498,2.536161635071039,0.0942546543199569,3.054619529750198
445,2.419263307005167,0.15975379524752498,3.5723903328180313,0.1395527685061097,3.054619529750198
446,2.419263307005167,0.15975379524752498,3.5723903328180313,0.0942546543199569,3.4273838233202696
447,3.0011400878429413,0.29875469114631414,2.536161635071039,0.1395527685061097,3.4273838233202696
448,2.379652924835682,0.08553592013195156,2.4152618646621704,0.2738644652534276,4.251107570715249
449,4.001575641334057,0.08553592013195156,2.4152618646621704,0.2738644652534276,4.251107570715249
450,2.379652924835682,0.24431674629449843,2.4152618646621704,0.2738644652534276,4.251107570715249
451,2.379652924835682,0.08553592013195156,2.891522955149412,0.2738644652534276,4.251107570715249
452,2.379652924835682,0.08553592013195156,2.4152618646621704,0.1063186660874635,4.251107570715249
453,2.379652924835682,0.08553592013195156,2.4152618646621704,0.2738644652534276,0.7070310888811946
454,4.001575641334057,0.24431674629449843,2.891522955149412,0.1063186660874635,0.7070310888811946
455,3.939304407685995,0.20396371548995376,3.6913776136934757,0.052513367915526035,1.6298180897720158
456,2.257081337273121,0.20396371548995376,3.6913776136934757,0.052513367915526035,1.6298180897720158
457,3.939304407685995,0.11812311625108123,3.6913776136934757,0.052513367915526035,1.6298180897720158
458,3.939304407685995,0.20396371548995376,3.1411957070231438,0.052513367915526035,1.6298180897720158
459,3.939304407685995,0.20396371548995376,3.6913776136934757,0.2086432463955134,1.6298180897720158
460,3.939304407685995,0.20396371548995376,3.6913776136934757,0.052513367915526035,3.5603446708992124
461,2.257081337273121,0.11812311625108123,3.1411957070231438,0.2086432463955134,3.5603446708992124
462,4.732144560664892,0.0028987566009163854,1.8353276774287224,0.1930859458632767,1.4555650618858635
463,1.0333658829331398,0.0028987566009163854,1.8353276774287224,0.1930859458632767,1.4555650618858635
464,4.732144560664892,0.22180336313322185,1.8353276774287224,0.1930859458632767,1.4555650618858635
465,4.732144560664892,0.0028987566009163854,4.438322111964226,0.1930859458632767,1.4555650618858635
466,4.732144560664892,0.0028987566009163854,1.8353276774287224,0.2709847152698785,1.4555650618858635
467,4.732144560664892,0.0028987566009163854,1.8353276774287224,0.1930859458632767,4.607674670405686
468,1.0333658829331398,0.22180336313322185,4.438322111964226,0.2709847152698785,4.607674670405686
469,1.1647260561585426,0.26781078837811945,4.060189094394445,0.1644236917607486,3.3739679912105203
470,3.2861021384596825,0.26781078837811945,4.060189094394445,0.1644236917607486,3.3739679912105203
471,1.1647260561585426,0.011654710583388805,4.060189094394445,0.1644236917607486,3.3739679912105203
472,1.1647260561585426,0.26781078837811945,1.688146535307169,0.1644236917607486,3.3739679912105203
473,1.1647260561585426,0.26781078837811945,4.060189094394445,0.1687177977990359,3.3739679912105203
474,1.1647260561585426,0.26781078837811945,4.060189094394445,0.1644236917607486,1.8436443163082004
475,3.2861021384596825,0.011654710583388805,1.688146535307169,0.1687177977990359,1.8436443163082004
476,1.694750089198351,0.05034248828887939,3.4220196045935154,0.1371997489593923,2.8332422142848372
477,4.710513886064291,0.05034248828887939,3.4220196045935154,0.1371997489593923,2.8332422142848372
478,1.694750089198351,0.15046681025996803,3.4220196045935154,0.1371997489593923,2.8332422142848372
479,1.694750089198351,0.05034248828887939,4.513689123094082,0.1371997489593923,2.8332422142848372
480,1.694750089198351,0.05034248828887939,3.4220196045935154,0.2500408489257097,2.8332422142848372
481,1.694750089198351,0.05034248828887939,3.4220196045935154,0.1371997489593923,2.9128760444000363
482,4.710513886064291,0.15046681025996803,4.513689123094082,0.2500408489257097,2.9128760444000363
483,4.127403944730759,0.23908272217959164,2.7137756049633026,0.23641854310408233,0.8097503357566893
484,2.9543978683650494,0.23908272217959164,2.7137756049633026,0.23641854310408233,0.8097503357566893
485,4.127403944730759,0.06190031189471483,2.7137756049633026,0.23641854310408233,0.8097503357566893
486,4.127403944730759,0.23908272217959164,1.2641390971839428,0.23641854310408233,0.8097503357566893
487,4.127403944730759,0.23908272217959164,2.7137756049633026,0.13501999964937567,0.8097503357566893
488,4.127403944730759,0.23908272217959164,2.7137756049633026,0.23641854310408233,1.2840402303263545
489,2.9543978683650494,0.06190031189471483,1.2641390971839428,0.13501999964937567,1.2840402303263545
490,3.4200148582458496,0.11302116019651293,4.82665878161788,0.09584983945824206,2.3197026164270937
491,1.7384312562644482,0.11302116019651293,4.82665878161788,0.09584983945824206,2.3197026164270937
492,3.4200148582458496,0.27815366126596924,4.82665878161788,0.09584983945824206,2.3197026164270937
493,3.4200148582458496,0.11302116019651293,2.0920119620859623,0.09584983945824206,2.3197026164270937
494,3.4200148582458496,0.11302116019651293,4.82665878161788,0.07266613580286503,2.3197026164270937
495,3.4200148582458496,0.11302116019651293,4.82665878161788,0.09584983945824206,2.3839704943820834
496,1.7384312562644482,0.27815366126596924,2.0920119620859623,0.07266613580286503,2.3839704943820834
497,2.9795031435787678,0.15762089872732757,1.0358799323439598,0.2466443967539817,4.765307406894863
498,3.9872820042073727,0.15762089872732757,1.0358799323439598,0.2466443967539817,4.765307406894863
499,2.9795031435787678,0.10537815419957042,1.0358799323439598,0.2466443967539817,4.765307406894863
500,2.9795031435787678,0.15762089872732757,3.842066243290901,0.2466443967539817,4.765307406894863
501,2.9795031435787678,0.15762089872732757,1.0358799323439598,0.18762359460815786,4.765307406894863
502,2.9795031435787678,0.15762089872732757,1.0358799323439598,0.2466443967539817,4.137790811248124
503,3.9872820042073727,0.10537815419957042,3.842066243290901,0.18762359460815786,4.137790811248124
504,2.641228150576353,0.03103584749624133,4.626637976616621,0.21949723265133797,2.0674528614617884
505,3.0628793500363827,0.03103584749624133,4.626637976616621,0.21949723265133797,2.0674528614617884
506,2.641228150576353,0.18682889929041266,4.626637976616621,0.21949723265133797,2.0674528614617884
507,2.641228150576353,0.03103584749624133,4.8972275629639626,0.21949723265133797,2.0674528614617884
508,2.641228150576353,0.03103584749624133,4.626637976616621,0.2573570892680436,2.0674528614617884
509,2.641228150576353,0.03103584749624133,4.626637976616621,0.21949723265133797,2.1874021915718913
510,3.0628793500363827,0.18682889929041266,4.8972275629639626,0.2573570892680436,2.1874021915718913
511,3.2085137888789177,0.2959485867060721,1.4799173548817635,0.12250514696352184,4.086551818065345
512,1.3190848641097546,0.2959485867060721,1.4799173548817635,0.12250514696352184,4.086551818065345
513,3.2085137888789177,0.05139214172959328,1.4799173548817635,0.12250514696352184,4.086551818065345
514,3.2085137888789177,0.2959485867060721,1.1472022198140621,0.12250514696352184,4.086551818065345
515,3.2085137888789177,0.2959485867060721,1.4799173548817635,0.12768850098364054,4.086551818065345
516,3.2085137888789177,0.2959485867060721,1.4799173548817635,0.12250514696352184,4.896794875152409
517,1.3190848641097546,0.05139214172959328,1.1472022198140621,0.12768850098364054,4.896794875152409
518,4.49406024068594,0.09491856694221497,3.1249662823975086,0.26304714679718016,3.770815952681005
519,2.0974915139377117,0.09491856694221497,3.1249662823975086,0.26304714679718016,3.770815952681005
520,4.49406024068594,0.28397377487272024,3.1249662823975086,0.26304714679718016,3.770815952681005
521,4.49406024068594,0.09491856694221497,2.4443291015923023,0.26304714679718016,3.770815952681005
522,4.49406024068594,0.09491856694221497,3.1249662823975086,0.06534703676588834,3.770815952681005
523,4.49406024068594,0.09491856694221497,3.1249662823975086,0.26304714679718016,3.8326902063563466
524,2.0974915139377117,0.28397377487272024,2.4443291015923023,0.06534703676588834,3.8326902063563466
525,1.9345105104148388,0.21334680151194332,2.7707109302282333,0.11008691620081663,1.3295987197197974
526,4.348669286817312,0.21334680151194332,2.7707109302282333,0.11008691620081663,1.3295987197197974
527,1.9345105104148388,0.08307797731831669,2.7707109302282333,0.11008691620081663,1.3295987197197974
528,1.9345105104148388,0.21334680151194332,3.693850666284561,0.11008691620081663,1.3295987197197974
529,1.9345105104148388,0.21334680151194332,2.7707109302282333,0.19495795289985834,1.3295987197197974
530,1.9345105104148388,0.21334680151194332,2.7707109302282333,0.11008691620081663,0.9269362194463611
531,4.348669286817312,0.08307797731831669,3.693850666284561,0.19495795289985834,0.9269362194463611
532,1.4562423378229141,0.14115152154117822,1.6491198912262917,0.06748256850987673,0.6572815221734345
533,3.646906040608883,0.14115152154117822,1.6491198912262917,0.06748256850987673,0.6572815221734345
534,1.4562423378229141,0.24310602787882088,1.6491198912262917,0.06748256850987673,0.6572815221734345
535,1.4562423378229141,0.14115152154117822,2.507984932512045,0.06748256850987673,0.6572815221734345
536,1.4562423378229141,0.14115152154117822,1.6491198912262917,0.08238465078175068,0.6572815221734345
537,1.4562423378229141,0.14115152154117822,1.6491198912262917,0.06748256850987673,4.3933844761922956
538,3.646906040608883,0.24310602787882088,2.507984932512045,0.08238465078175068,4.3933844761922956
539,4.896650526672602,0.18575169704854488,4.486759018152952,0.2905112963169813,3.2741705710068345
540,1.891311027109623,0.18575169704854488,4.486759018152952,0.2905112963169813,3.2741705710068345
541,4.896650526672602,0.1450424158014357,4.486759018152952,0.2905112963169813,3.2741705710068345
542,4.896650526672602,0.18575169704854488,3.258132167160511,0.2905112963169813,3.2741705710068345
543,4.896650526672602,0.18575169704854488,4.486759018152952,0.23256200244650244,3.2741705710068345
544,4.896650526672602,0.18575169704854488,4.486759018152952,0.2905112963169813,2.6206277636811137
545,1.891311027109623,0.1450424158014357,3.258132167160511,0.23256200244650244,2.6206277636811137
546,3.6819067038595676,0.05972729371860623,2.1004969030618668,0.14997305157594382,4.6448364751413465
547,2.677586205303669,0.05972729371860623,2.1004969030618668,0.14997305157594382,4.6448364751413465
548,3.6819067038595676,0.19019715143367646,2.1004969030618668,0.14997305157594382,4.6448364751413465
549,3.6819067038595676,0.05972729371860623,4.086005508899689,0.14997305157594382,4.6448364751413465
550,3.6819067038595676,0.05972729371860623,2.1004969030618668,0.29491586722433566,4.6448364751413465
551,3.6819067038595676,0.05972729371860623,2.1004969030618668,0.14997305157594382,1.6088487012311816
552,2.677586205303669,0.19019715143367646,4.086005508899689,0.29491586722433566,1.6088487012311816
553,2.249387726187706,0.248468232806772,3.7618818171322346,0.17689664005301892,2.7308307592757046
554,4.924821726977825,0.248468232806772,3.7618818171322346,0.17689664005301892,2.7308307592757046
555,2.249387726187706,0.026928485557436942,3.7618818171322346,0.17689664005301892,2.7308307592757046
556,2.249387726187706,0.248468232806772,1.836361575871706,0.17689664005301892,2.7308307592757046
557,2.249387726187706,0.248468232806772,3.7618818171322346,0.14480190416797994,2.7308307592757046
558,2.249387726187706,0.248468232806772,3.7618818171322346,0.17689664005301892,3.220945385284722
559,4.924821726977825,0.026928485557436942,1.836361575871706,0.14480190416797994,3.220945385284722
560,2.0637820847332478,0.07361058471724391,1.2816516496241093,0.08691801591776312,3.5255724252201617
561,1.843192309141159,0.07361058471724391,1.2816516496241093,0.08691801591776312,3.5255724252201617
562,2.0637820847332478,0.12841971851885317,1.2816516496241093,0.08691801591776312,3.5255724252201617
563,2.0637820847332478,0.07361058471724391,4.125315207988024,0.08691801591776312,3.5255724252201617
564,2.0637820847332478,0.07361058471724391,1.2816516496241093,0.11355138029903174,3.5255724252201617
565,2.0637820847332478,0.07361058471724391,1.2816516496241093,0.08691801591776312,1.202265716623515
566,1.843192309141159,0.12841971851885317,4.125315207988024,0.11355138029903174,1.202265716623515
567,3.504191040992737,0.2532780052162707,4.572919309139252,0.23983344244770705,1.5060928715392947
568,3.587587609887123,0.2532780052162707,4.572919309139252,0.23983344244770705,1.5060928715392947
569,3.504191040992737,0.25445298878476025,4.572919309139252,0.23983344244770705,1.5060928715392947
570,3.504191040992737,0.2532780052162707,1.8751692473888397,0.23983344244770705,1.5060928715392947
571,3.504191040992737,0.2532780052162707,4.572919309139252,0.26366651775315403,1.5060928715392947
572,3.504191040992737,0.2532780052162707,4.572919309139252,0.23983344244770705,2.788252705242485
573,3.587587609887123,0.25445298878476025,1.8751692473888397,0.26366651775315403,2.788252705242485
574,4.789203256368637,0.13632601127028465,2.966991450637579,0.13052230812609195,1.8912848746404052
575,4.871927008032799,0.13632601127028465,2.966991450637579,0.13052230812609195,1.8912848746404052
576,4.789203256368637,0.0007866189815104007,2.966991450637579,0.13052230812609195,1.8912848746404052
577,4.789203256368637,0.13632601127028465,2.703545667231083,0.13052230812609195,1.8912848746404052
578,4.789203256368637,0.13632601127028465,2.966991450637579,0.20131313260644673,1.8912848746404052
579,4.789203256368637,0.13632601127028465,2.966991450637579,0.13052230812609195,3.973481775727123
580,4.871927008032799,0.0007866189815104007,2.703545667231083,0.20131313260644673,3.973481775727123
581,1.3566831536591053,0.17185266818851233,3.1767009422183037,0.2275897154584527,4.332396151963621
582,2.6191680431365967,0.17185266818851233,3.1767009422183037,0.2275897154584527,4.332396151963621
583,1.3566831536591053,0.2110678793862462,3.1767009422183037,0.2275897154584527,4.332396151963621
584,1.3566831536591053,0.17185266818851233,3.4531888030469418,0.2275897154584527,4.332396151963621
585,1.3566831536591053,0.17185266818851233,3.1767009422183037,0.051133647281676534,4.332396151963621
586,1.3566831536591053,0.17185266818851233,3.1767009422183037,0.2275897154584527,2.192193492781371
587,2.6191680431365967,0.2110678793862462,3.4531888030469418,0.051133647281676534,2.192193492781371
588,1.7529267445206642,0.10880407858639955,4.306117206811905,0.20012949611991643,4.96087307902053
589,1.3841560818254948,0.10880407858639955,4.306117206811905,0.20012949611991643,4.96087307902053
590,1.7529267445206642,0.07212295727804303,4.306117206811905,0.20012949611991643,4.96087307902053
591,1.7529267445206642,0.10880407858639955,2.2800188064575195,0.20012949611991643,4.96087307902053
592,1.7529267445206642,0.10880407858639955,4.306117206811905,0.22620669887401162,4.96087307902053
593,1.7529267445206642,0.10880407858639955,4.306117206811905,0.20012949611991643,3.4081095992587507
594,1.3841560818254948,0.07212295727804303,2.2800188064575195,0.22620669887401162,3.4081095992587507
595,4.320211496204138,0.21815893538296222,1.5817446149885654,0.17313054874539374,2.343879700638354
596,3.1403709836304188,0.21815893538296222,1.5817446149885654,0.17313054874539374,2.343879700638354
597,4.320211496204138,0.1608223496004939,1.5817446149885654,0.17313054874539374,2.343879700638354
598,4.320211496204138,0.21815893538296222,3.530043590813875,0.17313054874539374,2.343879700638354
599,4.320211496204138,0.21815893538296222,1.5817446149885654,0.0965984174516052,2.343879700638354
600,4.320211496204138,0.21815893538296222,1.5817446149885654,0.17313054874539374,0.5119514833204448
601,3.1403709836304188,0.1608223496004939,3.530043590813875,0.0965984174516052,0.5119514833204448
602,3.105025466531515,0.02620340259745717,3.944505713880062,0.2824301793705672,1.044867736287415
603,4.41683803871274,0.02620340259745717,3.944505713880062,0.2824301793705672,1.044867736287415
604,3.105025466531515,0.09458258897066116,3.944505713880062,0.2824301793705672,1.044867736287415
605,3.105025466531515,0.02620340259745717,4.826666470617056,0.2824301793705672,1.044867736287415
606,3.105025466531515,0.02620340259745717,3.944505713880062,0.15893940762616693,1.044867736287415
607,3.105025466531515,0.02620340259745717,3.944505713880062,0.2824301793705672,1.7497743810527027
608,4.41683803871274,0.09458258897066116,4.826666470617056,0.15893940762616693,1.7497743810527027
609,2.5454767420887947,0.2820427640341222,2.16985547170043,0.059446292882785204,2.9584944476373494
610,2.1680098809301853,0.2820427640341222,2.16985547170043,0.059446292882785204,2.9584944476373494
611,2.5454767420887947,0.26719802236184476,2.16985547170043,0.059446292882785204,2.9584944476373494
612,2.5454767420887947,0.2820427640341222,1.0771459415555,0.059446292882785204,2.9584944476373494
